0.83507	2	3	3	3	3	3	3	3	4	2
0.82203	3	3	3	3	3	3	3	3	3	3
0.7138	4	3	5	1	1	1	4	3	4	5
0.6473	.	.	.	1	2	1	1	1	1	.
0.87898	2	4	4	2	3	2	.	4	3	4
0.8183	3	5	5	5	5	5	5	5	5	5
1.58537	1	2	3	2	4	3	2	4	3	2
0.61163	3	3	2	3	.	3	3	2	3	3
1.03955	3	3	3	3	3	3	3	3	3	3
0.82708	3	4	4	3	4	3	3	3	3	3
1.0151	5	4	4	4	3	3	4	3	3	3
0.72154	.	.	.	.	.	4	.	.	.	.
1.78354	1	.	.	.	.	.	.	.	.	.
1.03392	3	3	3	3	3	3	3	3	3	3
0.82701	1	1	1	1	1	1	1	1	1	1
0.86323	3	4	4	4	4	4	4	4	4	2
0.78318	3	3	5	5	5	5	5	5	5	5
0.74616	4	4	3	4	.	3	4	3	4	3
0.79656	3	3	3	3	3	3	3	3	3	3
0.65173	4	3	3	3	2	3	3	2	3	3
1.22119	4	4	4	4	4	4	4	4	4	4
1.39036	5	5	5	5	5	5	5	5	5	5
0.63711	4	4	4	4	4	4	4	4	4	4
1.30347	.	2	2	2	2	3	2	2	2	2
0.86286	4	3	3	.	5	.	1	.	5	4
0.67238	2	3	3	3	3	2	4	3	3	3
0.73509	5	5	5	5	5	5	5	5	5	5
1.41519	3	3	3	3	.	4	4	.	4	4
1.51076	3	3	3	3	3	3	3	2	3	2
0.68136	3	3	4	4	4	4	4	3	3	3
0.71959	2	3	3	3	3	1	2	2	3	3
0.7294	.	.	4	3	3	.	.	.	.	.
0.9265	4	4	5	5	3	2	4	5	4	3
1.03955	3	3	3	3	3	3	3	3	3	3
0.91598	3	4	4	3	3	3	3	3	3	3
0.70266	3	3	3	3	3	3	3	3	3	3
0.79983	3	3	4	4	4	3	3	3	3	3
0.67421	3	3	3	3	3	3	3	3	3	3
0.91243	1	2	2	2	2	2	2	2	1	2
0.89879	2	3	2	3	4	3	4	3	3	3
0.53248	3	3	3	3	3	3	3	3	3	3
0.32591	3	.	2	.	3	2	.	2	.	2
0.35807	3	3	3	3	3	3	3	3	3	3
0.28763	3	4	5	5	5	5	5	5	5	5
0.4969	1	3	3	3	1	2	2	3	3	3
0.35184	3	3	.	4	3	4	4	2	3	3
0.21736	1	1	1	1	1	1	1	1	1	1
0.54452	2	2	2	2	2	2	2	2	2	2
0.29414	2	3	2	3	2	3	2	3	2	3
0.71016	4	4	4	4	4	4	4	4	4	4
0.2337	1	2	2	2	2	2	2	2	2	2
0.50032	1	3	1	3	2	1	2	4	3	3
0.44781	1	1	1	1	1	.	1	1	1	1
0.4297	3	3	3	2	2	2	2	2	2	2
0.72756	2	1	1	1	1	1	1	4	4	1
0.47006	1	3	3	1	1	1	1	1	4	1
0.18684	2	4	4	4	4	1	4	4	4	1
0.5586	2	3	2	1	1	1	1	2	3	1
0.72756	2	3	5	2	5	5	4	4	3	3
0.51296	3	3	2	1	1	1	1	1	2	2
0.58983	4	4	4	4	4	4	1	1	1	4
0.27364	1	2	.	1	5	3	4	5	5	5
0.44016	4	4	3	4	3	4	4	3	4	3
0.50321	3	3	2	3	3	3	3	3	3	3
0.36107	3	3	4	2	1	1	2	3	3	2
0.80534	4	3	2	3	4	2	4	.	3	3
0.40436	1	1	1	1	1	1	1	1	1	1
0.27233	4	4	4	4	4	4	4	4	4	4
0.45054	3	3	3	3	3	3	3	3	3	3
0.18747	3	4	3	4	2	2	4	4	4	2
0.43082	3	3	3	2	2	2	2	2	2	.
0.74988	4	4	3	4	.	4	3	2	4	5
0.59725	1	1	1	1	1	1	1	1	1	1
0.49038	1	1	1	1	1	1	1	1	1	5
0.44054	.	2	.	3	.	5	.	3	.	.
0.64269	1	2	3	2	3	.	2	2	3	3
0.41871	2	2	2	2	1	1	1	2	1	2
0.41149	1	3	3	3	1	1	4	3	4	1
0.45167	1	1	1	1	1	1	1	1	1	1
0.44344	3	1	3	1	1	1	3	3	1	1
0.39954	1	1	2	1	1	1	1	1	1	1
0.50155	3	4	3	3	4	3	3	3	4	3
0.60956	4	4	4	4	4	4	4	4	4	4
1.68426	1	2	1	2	1	2	1	2	1	2
0.44534	4	4	4	4	4	4	4	4	4	4
0.52424	1	1	1	1	1	1	1	1	1	1
0.47837	1	1	4	1	.	1	1	1	3	1
0.44034	1	3	4	1	1	1	3	1	1	1
0.75294	3	3	4	3	3	3	3	3	3	3
0.31214	3	3	3	3	3	3	3	3	3	3
0.36552	1	1	1	1	1	1	1	1	1	1
0.38407	.	2	.	.	.	.	.	.	.	.
0.36088	3	2	4	3	2	4	4	3	3	2
0.27364	2	2	1	5	5	4	4	2	2	1
0.42089	2	3	1	2	2	3	1	3	2	2
0.40517	2	3	2	3	3	1	3	3	3	1
0.4391	1	3	3	1	2	1	1	1	3	1
0.30564	1	1	1	1	1	1	1	1	1	1
0.35712	3	2	3	4	2	3	4	4	4	2
0.51593	1	1	1	4	1	4	1	1	1	1
0.54003	1	1	1	1	1	1	1	1	1	1
0.47905	1	1	1	1	1	1	1	1	1	1
0.43435	3	3	1	3	1	1	2	1	2	1
0.38407	2	1	3	2	3	2	3	2	3	4
0.29828	4	2	2	2	2	3	2	3	3	3
0.38837	1	1	1	1	1	1	1	1	1	.
0.4568	2	4	3	2	4	4	3	5	5	5
0.61079	2	3	4	4	2	2	4	4	4	3
0.50266	3	3	3	3	3	3	3	3	3	3
0.15307	1	1	1	1	1	1	1	1	1	1
0.49015	1	1	1	1	1	1	1	1	1	1
0.33079	1	1	1	1	1	1	1	1	1	1
0.38834	3	3	3	3	3	3	3	3	3	1
0.47901	1	1	2	1	1	2	1	2	3	4
0.18684	4	4	4	4	4	4	4	4	4	4
0.27515	4	4	4	4	4	4	4	4	3	1
0.57164	4	4	4	4	4	4	4	4	5	1
0.29999	3	1	5	3	3	1	5	3	5	5
0.08177	2	4	4	1	1	1	4	4	1	5
0.50496	3	2	.	2	2	2	3	.	3	3
0.34928	1	1	5	1	1	1	1	1	1	1
0.35099	1	1	1	1	1	1	1	1	1	1
0.28616	1	1	1	1	1	1	1	1	1	1
0.83744	4	4	4	5	4	4	3	4	4	4
0.4236	4	4	4	4	4	4	4	4	4	4
0.51832	2	2	1	1	1	1	1	1	1	1
0.3556	2	2	2	2	2	3	3	3	3	3
0.32914	1	1	1	1	1	1	1	1	1	1
0.35069	2	2	2	2	2	2	2	2	2	2
0.42187	1	1	1	1	1	1	1	1	1	1
0.27146	3	3	5	2	2	2	4	4	4	4
0.57164	3	4	3	3	3	3	3	3	3	3
0.7459	4	5	1	3	3	1	5	5	4	3
0.61182	3	3	3	3	3	3	3	3	3	3
0.44131	3	3	3	3	3	3	3	3	3	3
0.39611	4	4	4	4	4	4	4	4	4	4
0.47049	5	5	4	4	5	5	3	4	3	2
0.48251	2	2	2	1	1	2	2	2	2	1
0.21736	1	1	1	1	1	1	4	1	5	1
0.37022	2	1	1	1	1	1	1	1	1	1
0.85054	1	1	4	4	4	3	4	4	1	4
0.88926	2	1	3	1	1	1	1	1	1	2
0.88013	1	1	3	1	1	1	1	1	1	5
0.83612	3	2	3	2	2	2	3	2	3	1
0.84983	4	4	1	5	1	1	1	1	4	1
0.88071	5	5	4	4	4	4	5	5	4	1
0.8479	2	2	3	3	3	3	2	3	2	2
0.85756	2	3	4	2	2	2	3	3	3	2
0.89006	4	4	4	4	4	4	4	4	4	4
0.88013	1	1	1	1	1	1	1	1	1	1
0.91521	3	3	3	3	3	3	3	3	3	3
0.88949	1	4	4	4	4	1	1	1	1	1
0.88572	2	2	2	2	2	2	2	2	2	2
0.88926	3	3	2	1	1	1	1	1	1	5
0.88949	1	3	2	1	1	1	1	1	1	1
0.88629	1	1	3	1	1	1	1	1	1	3
0.86309	4	3	4	4	4	4	4	4	4	4
0.86309	3	3	3	3	3	3	3	3	3	3
0.85935	1	2	2	2	2	2	2	2	2	1
0.8479	4	4	1	1	4	1	1	1	4	1
0.89632	3	3	4	4	4	3	4	3	4	3
0.8693	2	3	3	2	1	1	4	1	3	3
0.91761	4	5	5	4	1	4	4	4	5	3
0.88921	3	4	3	1	1	2	2	.	2	1
0.88921	3	4	2	3	4	1	3	1	3	2
0.88257	4	4	1	4	4	4	4	4	4	1
0.95557	3	1	3	1	1	2	1	1	1	1
0.90044	2	3	5	2	2	2	3	2	2	1
0.96779	2	4	4	1	2	2	2	2	3	1
0.88071	2	2	2	2	2	2	2	2	1	1
0.86309	3	3	3	3	3	3	3	3	3	3
0.91761	1	1	1	1	1	1	1	1	1	1
0.91128	2	2	3	1	1	1	2	1	1	2
0.9476	1	2	2	2	3	4	2	2	3	3
0.93703	3	1	1	1	1	3	3	3	1	1
1.05289	2	2	2	2	2	2	2	2	2	2
0.84918	3	3	1	3	3	2	3	3	3	1
0.86309	1	4	4	1	1	1	1	1	1	1
0.96154	4	3	4	3	3	3	1	1	1	4
0.89632	1	3	4	2	1	2	2	1	3	5
0.95557	2	2	2	2	2	2	2	2	2	2
0.90044	1	1	3	2	2	2	2	2	1	1
0.88257	1	1	1	1	1	1	1	1	1	1
0.89065	1	2	2	2	2	2	2	2	2	2
0.92413	2	3	3	4	4	3	3	3	4	4
0.89186	5	5	5	5	5	5	5	5	5	5
0.88926	1	3	3	3	3	3	.	1	3	1
0.99289	3	4	3	3	1	1	4	5	3	1
0.83612	3	3	3	3	3	3	3	3	3	4
0.90728	3	1	1	1	1	2	3	3	2	1
0.85935	1	1	1	1	4	1	4	4	1	1
1.6165	2	3	4	4	4	4	4	4	2	1
0.89806	5	2	3	4	1	3	3	3	3	5
0.85557	3	4	5	1	3	2	3	3	3	1
0.8693	3	3	3	3	3	3	3	3	3	2
0.88949	1	2	3	1	1	1	1	1	1	1
0.84961	3	4	3	1	1	1	1	2	3	1
0.93703	3	3	1	1	1	2	1	1	3	1
0.88949	1	1	1	1	1	1	1	1	1	1
0.88257	1	1	1	1	1	1	3	3	1	1
0.89339	5	3	3	3	3	3	4	2	2	4
0.88949	1	2	4	1	1	1	1	1	1	1
0.88071	1	4	4	2	2	2	2	3	2	1
0.84562	1	1	1	1	1	1	4	4	3	1
0.84983	2	2	2	1	2	2	2	2	2	1
0.8479	2	2	2	2	1	1	1	2	1	2
1.05289	2	4	4	4	3	2	2	2	3	4
0.88629	1	4	1	1	4	1	4	4	4	4
1.22959	3	3	5	5	5	2	5	5	5	3
0.86309	1	2	3	4	5	4	3	2	1	.
0.88926	4	4	5	4	4	4	4	4	5	4
0.91128	2	3	4	1	1	3	3	1	3	1
0.88949	1	4	1	1	1	1	3	3	1	4
0.88257	2	2	1	1	1	2	2	2	2	2
0.97223	4	4	4	4	4	3	4	3	3	5
0.89806	2	2	2	2	2	2	3	4	3	3
0.88926	3	3	2	4	2	1	1	1	2	1
0.83612	1	1	4	1	1	1	1	1	1	1
0.88257	2	1	2	1	1	2	2	1	2	2
0.83612	4	4	4	4	3	4	4	3	4	3
0.83612	2	4	3	2	1	1	3	1	3	3
0.8693	.	3	.	2	2	2	3	4	.	1
0.84961	2	3	3	3	1	1	3	1	1	2
0.88921	1	4	3	2	3	3	3	3	3	4
0.87328	2	3	3	2	2	2	2	2	1	2
0.86281	1	3	1	3	1	1	1	1	3	5
0.89632	3	4	5	4	1	2	3	1	4	1
0.85557	2	3	2	1	1	1	1	1	2	1
0.89632	3	3	3	3	3	2	3	2	3	3
0.89339	1	1	1	1	1	1	1	1	1	1
0.86309	.	.	3	.	.	.	.	.	.	.
1.05289	2	2	3	3	1	1	1	1	1	3
0.91761	1	1	3	1	1	3	3	3	3	1
0.92616	1	2	3	3	1	1	1	1	2	1
0.94064	3	3	3	3	1	1	1	1	2	1
0.97223	3	3	4	2	3	3	3	3	3	3
0.86495	2	2	3	3	2	2	2	2	2	2
0.88572	1	3	4	3	1	1	1	3	3	2
0.88345	1	3	3	1	1	3	3	1	1	1
0.91575	2	2	2	2	2	.	1	2	2	5
0.8611	2	4	3	3	3	1	3	2	2	2
1.25842	4	4	4	4	2	3	2	3	5	3
0.81068	1	2	2	1	1	2	2	3	3	1
0.53523	3	3	3	2	3	2	2	2	3	3
0.892	2	3	4	3	3	3	3	3	4	5
0.33962	2	3	2	2	2	1	2	1	2	2
0.70394	3	4	3	3	4	3	3	2	3	2
0.66106	3	3	3	3	3	3	3	3	3	3
0.53523	4	4	4	4	4	4	4	4	4	1
0.82731	2	1	3	2	2	1	1	1	2	2
0.79851	2	3	3	2	1	2	2	1	2	1
0.75322	1	3	2	3	1	2	3	4	1	2
0.97689	1	1	1	1	1	1	1	1	1	1
0.90299	2	2	2	2	2	2	2	2	2	2
0.65637	1	2	3	2	2	3	2	3	1	3
0.53523	5	5	4	4	3	4	4	3	3	4
0.10116	2	2	.	.	.	.	.	.	.	1
0.84514	2	4	3	1	1	1	3	2	3	2
0.89948	2	2	2	2	2	2	2	2	2	2
0.85961	1	4	5	.	.	.	.	.	.	.
0.11559	4	4	4	4	4	4	4	4	1	1
0.942	2	4	3	2	1	1	3	1	4	4
3.05136	2	1	2	1	2	1	2	1	1	2
0.84993	3	3	3	2	4	2	5	5	3	1
0.77118	2	3	2	1	1	1	1	1	1	1
0.82731	2	2	3	2	1	1	2	1	2	1
0.5467	2	5	3	2	4	3	4	2	4	1
0.606	3	3	3	3	3	3	3	3	3	3
0.81756	2	2	2	2	2	2	2	2	2	2
1.13482	2	2	2	2	2	2	2	2	2	2
0.97689	2	3	3	3	2	3	3	5	3	1
0.67088	2	3	2	1	1	1	2	1	2	3
1.10322	3	3	3	4	2	4	3	4	5	3
0.64203	4	4	3	4	1	1	1	1	4	1
0.62272	1	4	1	1	4	1	1	1	1	1
0.23119	2	2	2	1	2	.	2	1	2	2
0.9452	3	3	4	3	2	2	2	3	3	2
0.53919	3	3	4	4	4	4	2	4	4	4
0.75087	2	2	2	2	2	2	2	2	2	2
0.88697	3	3	3	3	3	3	3	.	3	3
0.7621	1	3	3	3	3	3	3	3	3	3
0.69043	3	4	1	3	2	3	2	3	4	4
0.64013	4	4	4	4	4	4	4	4	4	4
0.6156	3	5	2	3	3	1	1	3	3	1
0.90846	2	3	3	1	1	2	1	1	2	1
0.61297	2	2	3	2	2	1	3	1	1	1
1.03996	2	5	5	3	3	3	5	5	5	1
0.80403	2	4	4	4	4	3	4	4	4	2
0.7727	2	2	3	1	1	2	2	1	2	3
0.69737	1	1	1	1	1	1	1	1	1	1
0.81756	3	4	3	3	4	4	3	4	3	4
0.69884	2	2	3	2	3	4	2	1	3	4
0.89948	5	5	1	5	5	1	1	1	1	1
0.83516	4	4	4	3	3	3	4	4	4	4
0.95613	1	3	2	2	2	2	2	2	3	1
0.67962	5	3	3	3	1	1	4	3	3	3
0.76922	2	3	3	1	2	2	3	3	3	1
0.82731	3	2	3	2	2	2	3	2	3	1
0.80213	1	4	3	2	1	2	2	2	1	1
0.30632	2	2	1	1	2	3	1	3	3	1
0.41169	3	5	5	5	5	3	4	5	5	4
0.72568	4	3	5	4	4	4	5	3	5	4
0.86134	3	3	3	3	3	3	3	3	3	3
1.50258	2	2	3	3	1	1	1	1	1	1
0.78926	3	3	2	3	3	3	3	3	2	3
0.72245	3	3	3	3	3	3	3	3	3	3
0.70394	3	5	4	4	3	4	4	4	4	1
0.10987	3	3	4	3	3	3	3	4	3	4
0.76047	2	3	3	3	1	3	4	3	4	3
0.55481	3	5	5	3	4	1	5	3	4	1
0.60963	3	2	1	1	1	1	2	2	3	1
0.76047	3	4	3	1	1	1	2	2	3	1
0.67705	2	3	2	2	1	1	1	1	2	2
0.34311	2	2	2	2	2	2	1	1	1	2
0.79851	2	4	5	4	4	1	5	5	5	1
0.67705	2	2	3	3	3	3	3	3	3	3
0.73598	3	3	3	2	2	4	3	3	3	3
0.49249	4	4	4	4	4	4	4	4	4	4
0.89771	3	3	3	1	1	3	1	1	3	1
0.10987	3	3	1	3	4	4	3	4	4	4
0.33962	3	4	4	2	3	3	2	3	2	1
0.67514	3	3	3	4	4	3	4	4	3	5
0.79525	2	4	3	2	2	3	3	2	4	1
0.77288	5	4	4	4	5	4	4	4	4	4
1.67437	2	3	2	2	3	3	2	2	2	1
0.49249	2	2	3	1	1	1	1	1	1	1
0.77734	2	4	4	2	3	3	2	2	3	1
0.762	2	2	3	2	2	3	4	2	3	2
0.9452	3	3	1	2	2	2	3	3	3	1
0.39401	3	4	5	4	2	1	4	4	3	3
0.86972	3	2	2	3	3	1	1	1	2	2
0.70343	2	2	2	2	2	2	2	2	2	2
0.83153	2	2	4	4	1	1	1	5	3	1
0.76047	2	3	3	5	5	5	4	4	3	3
0.79711	3	5	5	5	3	4	3	1	5	3
1.45497	4	5	5	4	4	5	4	5	5	1
0.94723	4	4	4	4	4	4	4	4	4	4
0.66226	3	4	1	1	1	1	1	1	1	1
0.71268	3	3	3	3	3	3	3	3	3	3
0.72112	3	4	4	4	4	4	4	4	4	4
0.19165	3	2	3	1	1	3	4	3	4	4
0.19737	5	5	5	5	4	4	4	3	4	3
0.9645	2	2	2	2	2	2	2	2	3	1
0.21725	2	2	2	2	2	2	2	2	2	2
0.21401	3	4	4	4	4	4	4	3	3	1
0.82442	1	3	3	3	3	2	3	2	4	3
1.07655	3	3	3	1	1	1	1	1	2	1
0.51025	2	2	2	2	2	2	2	2	2	2
0.86808	2	4	4	4	3	4	4	4	4	4
0.24204	3	4	4	1	2	2	1	1	3	1
0.20555	2	1	2	2	1	2	2	1	2	1
0.23433	3	3	1	3	1	1	1	1	1	1
1.93848	3	3	3	3	3	3	3	3	3	3
0.87812	2	3	4	2	3	1	1	1	2	4
0.99768	2	2	3	3	1	3	5	5	1	1
0.71004	3	3	3	3	1	1	3	3	4	4
0.95938	2	2	2	2	2	2	2	2	2	2
0.22396	3	3	3	3	3	3	3	3	3	3
0.91576	3	3	1	1	2	1	4	2	3	3
0.87311	4	4	3	5	3	3	4	4	5	1
1.47509	1	4	4	4	4	1	1	3	2	2
1.95348	4	3	3	4	3	1	4	3	4	4
0.70284	2	3	2	3	3	3	2	3	3	3
1.05236	2	1	1	1	1	1	1	1	1	1
0.49884	2	2	2	1	1	1	1	1	2	1
0.95138	3	1	5	3	3	.	.	.	.	.
0.19118	3	3	2	3	1	2	2	3	3	3
0.72898	5	5	3	2	3	3	3	3	3	2
0.54379	3	3	3	3	3	3	3	3	3	3
0.17602	4	5	5	5	1	.	4	3	5	5
0.09737	4	4	4	4	4	4	4	4	4	1
0.71995	4	4	4	4	4	4	4	4	4	4
1.0111	2	3	3	3	3	3	3	3	3	3
0.83115	3	3	3	3	3	1	4	3	4	1
0.94115	5	5	5	1	1	1	5	3	4	3
0.74011	3	3	3	3	3	3	3	3	3	3
0.92134	3	3	3	3	3	3	3	3	3	4
0.83115	2	2	5	2	2	2	3	.	4	4
1.28851	1	2	2	1	1	1	1	1	1	1
0.9645	3	4	3	2	1	1	4	4	2	4
0.21191	1	1	1	1	1	1	1	1	1	1
0.50211	1	1	1	1	1	3	1	3	4	1
0.27677	3	3	4	3	2	3	3	2	3	1
1.57899	4	4	4	4	4	4	4	4	4	4
0.15515	2	2	2	2	2	2	3	2	2	2
0.93907	1	1	1	1	1	1	1	1	1	1
1.25572	4	4	4	4	4	4	4	4	4	4
0.51025	2	2	2	2	2	2	2	2	2	2
0.30024	3	3	3	3	3	3	3	3	3	3
1.07655	4	3	4	1	1	4	4	4	4	2
0.74011	2	2	2	1	2	2	3	.	2	3
0.9689	2	2	1	1	1	2	2	2	2	1
0.22396	3	3	3	3	3	3	3	3	3	3
0.87311	4	4	3	3	4	3	4	4	5	5
0.09737	4	4	5	4	3	3	3	4	4	1
0.20555	2	2	3	1	1	1	2	1	3	1
0.77405	3	2	4	2	2	3	4	4	3	3
1.24231	3	3	3	3	1	2	3	2	3	2
0.29045	3	3	3	2	2	3	1	1	3	1
0.29045	4	5	4	4	4	1	4	4	4	2
0.92543	4	4	4	4	1	3	2	2	4	2
0.78972	3	3	3	3	3	3	3	3	3	3
0.87833	.	2	2	3	2	2	2	.	2	2
0.94452	2	4	4	1	1	2	1	1	3	2
0.80702	5	5	5	5	5	5	5	5	5	5
0.23585	3	4	2	3	1	2	3	3	3	1
0.25221	2	3	4	3	1	2	2	2	2	3
0.98035	2	2	2	2	2	2	2	2	2	2
0.73539	4	3	2	4	3	1	2	4	3	2
0.22853	3	3	3	3	4	4	4	.	2	2
1.28851	.	4	4	4	1	4	4	3	5	5
0.88857	1	1	1	1	1	1	1	1	1	1
0.86526	2	3	2	.	3	1	4	2	3	3
1.17549	2	2	2	2	2	2	2	2	2	1
0.88212	2	3	3	2	2	3	4	3	4	4
0.99346	3	3	1	1	1	3	3	3	3	1
0.66922	4	4	4	4	3	3	3	3	3	3
1.10425	4	4	4	4	4	4	4	4	4	4
0.96161	3	2	3	3	2	4	4	3	4	3
0.81495	3	2	3	3	3	3	3	3	3	3
0.97872	5	4	4	4	4	5	5	5	4	5
0.18305	3	4	4	1	1	.	4	1	1	2
0.84141	1	1	1	1	1	2	2	1	1	1
0.09129	2	3	2	2	2	3	3	3	2	2
0.82633	3	3	3	3	2	2	2	3	1	1
0.70284	2	4	4	1	1	1	2	.	2	3
0.75508	5	5	5	5	5	5	5	5	5	5
1.90605	1	2	2	2	1	1	1	1	1	2
1.03611	4	3	4	4	4	3	3	3	3	3
0.91076	1	2	2	2	2	1	2	1	2	2
0.86817	1	1	4	2	1	3	4	2	4	4
0.29045	3	5	3	3	4	4	5	5	5	5
0.80444	3	3	3	3	3	3	3	3	3	3
0.97872	3	3	3	3	3	3	3	3	3	3
0.24375	2	2	2	2	2	2	2	2	2	2
0.76913	1	1	1	1	1	1	1	1	1	1
0.09737	3	3	3	2	1	1	2	1	3	1
0.95196	3	3	3	3	3	3	1	1	3	3
0.99453	1	4	2	1	1	1	1	2	2	4
0.24375	4	4	4	4	4	4	4	4	4	4
0.67648	3	3	3	2	2	3	2	2	3	1
0.79211	4	4	4	4	2	4	4	3	4	2
0.41461	3	3	1	3	3	3	3	3	3	1
0.58377	4	3	2	4	3	4	3	4	3	4
0.99233	3	3	3	3	3	1	3	3	3	1
1.32491	3	4	4	2	1	3	3	4	4	1
0.85357	4	5	2	3	4	3	3	3	4	2
0.66782	4	4	1	1	1	1	4	4	4	1
1.33169	3	3	4	4	3	3	3	3	3	1
0.79096	3	3	3	3	3	3	3	3	3	3
1.16016	1	4	4	4	3	1	1	1	3	3
0.93254	4	4	4	4	3	4	4	4	4	4
0.94824	3	3	4	3	4	4	4	4	2	1
0.58876	3	3	3	3	3	1	3	4	4	2
1.40087	1	1	2	1	1	.	1	1	1	1
0.89017	3	3	3	2	2	2	3	3	4	2
0.41521	1	1	1	.	1	1	1	.	1	1
0.70604	4	4	4	4	3	3	3	3	3	1
0.77031	2	1	1	1	1	1	1	2	1	2
0.7789	2	4	5	1	1	1	1	2	4	1
1.13903	2	4	4	4	4	4	4	4	4	4
0.64186	1	4	1	4	4	4	5	3	4	1
0.85845	3	3	4	4	1	1	1	1	1	3
0.50863	4	4	4	2	3	1	1	4	4	2
0.45767	2	1	1	1	1	1	1	2	2	2
1.17989	1	1	1	1	1	3	4	4	4	4
0.88443	4	4	4	4	4	4	4	4	4	4
0.88013	2	2	2	2	3	2	2	3	3	2
1.08771	2	2	2	2	2	2	2	2	2	1
0.98469	3	5	4	4	3	4	3	4	4	3
0.89838	3	3	3	3	3	3	2	3	2	2
1.03946	3	4	4	4	2	4	4	4	4	3
0.43082	5	5	5	4	5	4	5	5	5	5
1.30362	1	4	1	1	1	1	1	1	1	1
0.58393	3	3	3	.	.	3	3	3	3	1
0.72705	1	1	4	1	1	1	1	1	1	1
0.68881	5	4	2	3	3	3	4	4	4	2
0.61517	4	5	5	4	.	4	1	1	4	3
0.58557	4	3	5	2	2	2	3	3	5	2
0.63431	4	4	4	4	4	4	4	4	4	4
0.26477	3	3	2	1	1	1	3	3	1	1
0.7432	2	3	3	3	3	3	3	3	3	3
0.61852	3	5	5	5	5	1	4	5	4	4
1.28371	5	4	3	2	2	3	4	5	4	3
0.94794	2	2	2	2	.	2	2	1	2	1
0.41521	3	3	3	2	1	3	3	4	3	3
0.7445	1	1	3	1	.	1	4	4	3	3
0.57885	2	2	2	2	2	2	2	1	2	1
0.54297	3	3	3	3	3	3	3	3	3	3
0.79881	3	3	3	3	1	3	3	3	3	1
0.89616	1	1	4	1	1	4	1	4	3	2
0.81169	1	1	1	1	1	1	1	1	1	1
1.06518	3	3	3	4	4	3	4	5	4	3
0.89838	3	3	4	1	1	1	3	1	1	3
0.29154	3	3	4	3	3	3	3	3	3	2
1.02472	4	4	4	4	4	4	4	3	3	1
0.762	3	3	3	3	3	2	2	1	3	3
0.7445	3	3	5	5	5	3	4	5	4	4
0.79881	1	3	4	3	2	2	1	1	1	1
0.96544	2	.	2	2	2	2	2	2	2	3
0.67103	3	3	3	3	3	3	3	3	3	2
1.24017	2	1	2	1	1	2	1	2	2	2
0.61688	1	1	1	1	1	1	1	1	1	1
0.67995	2	3	4	3	2	2	5	5	5	2
1.13882	2	2	2	2	2	1	2	2	1	1
0.94843	4	4	4	4	4	3	3	4	4	3
0.63356	2	.	3	3	3	3	2	3	3	2
0.44193	2	2	2	2	2	2	2	2	4	4
0.70248	3	3	3	3	3	3	3	3	3	3
0.74364	3	3	3	3	3	4	3	2	3	2
0.63356	1	1	1	1	1	1	1	1	1	1
0.41461	2	1	1	1	1	4	4	4	4	4
0.79857	3	4	4	1	1	1	3	1	1	1
0.70248	5	5	3	5	5	2	3	3	5	1
0.90869	5	5	5	5	5	5	5	5	5	5
1.14354	4	4	4	4	4	3	3	3	4	2
0.77558	3	2	1	4	1	2	1	2	1	2
0.89078	2	3	3	3	3	3	3	3	3	2
0.81511	2	4	1	4	4	1	5	2	1	3
0.88443	1	3	3	1	1	3	1	2	1	3
0.61815	1	1	1	1	1	1	1	1	2	5
0.58218	1	.	.	.	.	.	.	.	.	.
0.63356	3	1	3	1	1	4	3	3	3	1
1.15285	1	1	4	4	4	4	4	3	3	4
0.83733	3	4	4	3	4	2	4	3	4	3
0.71616	3	4	4	3	1	4	4	4	5	1
0.48286	1	3	3	3	1	1	1	1	2	1
0.83572	3	5	5	5	1	1	2	4	5	5
0.83572	5	5	5	5	5	5	5	5	4	5
0.64946	1	2	2	2	2	2	2	2	2	1
0.50027	3	3	3	1	1	4	2	3	3	3
0.68881	2	4	4	5	5	2	5	5	5	1
0.68881	2	2	2	2	1	1	1	1	1	3
1.16016	1	1	1	1	1	1	1	1	1	1
0.71616	5	5	5	5	5	5	5	5	5	3
1.05367	5	5	4	3	2	1	1	2	1	1
0.89308	1	1	1	1	1	2	2	1	2	2
0.93722	3	5	5	5	5	1	1	5	5	4
0.94112	3	3	3	3	3	3	3	3	3	3
0.70411	3	3	5	3	3	3	4	4	4	4
0.96021	1	2	3	2	2	3	4	3	4	1
0.95617	1	2	1	1	1	1	1	.	1	3
0.64467	1	1	3	1	1	1	1	1	2	1
0.6448	3	3	4	1	1	1	1	2	3	1
0.87794	1	1	1	4	4	3	1	4	1	3
0.618	2	2	2	2	2	2	3	3	3	3
0.74307	3	1	1	2	1	4	4	3	2	2
0.72373	1	1	1	1	1	1	1	1	1	1
0.75642	2	2	3	2	2	2	2	2	2	1
0.76467	1	1	4	3	1	1	3	1	4	3
0.69779	2	4	4	4	1	3	3	3	2	1
0.92761	2	2	2	2	2	2	2	2	2	2
0.53	2	2	1	1	1	1	1	1	1	1
0.97246	3	2	3	3	2	2	2	3	3	1
1.00015	4	4	4	3	3	1	3	3	3	3
0.53728	2	1	1	1	2	2	2	2	1	1
0.65945	5	4	2	1	1	1	1	1	2	2
0.55088	3	1	1	1	1	1	1	1	1	1
0.9843	4	5	5	5	5	5	5	5	5	5
0.81866	3	4	2	2	3	3	2	3	3	2
