0.86309	6	6	6	1	1	2	2
0.96154	6	6	6	6	6	6	1
0.89632	3	4	4	3	3	5	3
0.95557	3	3	3	3	3	3	3
0.90044	3	3	4	2	3	4	2
0.88257	6	6	5	2	2	2	5
0.89065	6	3	6	3	2	2	2
0.92413	3	2	2	1	2	4	2
0.89186	6	6	6	6	6	6	6
0.88926	6	6	6	1	6	1	6
0.99289	1	4	3	3	4	3	4
0.83612	6	6	6	6	6	6	6
0.90728	1	3	4	1	4	3	2
0.85935	2	2	2	2	2	1	2
1.6165	5	5	1	2	3	3	5
0.89806	6	6	6	6	6	6	6
0.85557	5	5	5	2	2	5	1
0.8693	1	4	4	1	3	1	1
0.88949	4	3	2	2	3	4	4
0.84961	2	2	2	1	1	2	1
0.93703	1	2	2	2	1	1	2
0.88949	1	3	3	1	2	1	1
0.88257	2	3	3	3	3	2	3
0.89339	6	5	5	4	4	5	4
0.88949	6	6	6	3	3	2	3
0.88071	4	6	6	4	6	4	6
0.84562	4	3	3	1	3	1	1
0.84983	4	4	4	1	4	4	4
0.8479	3	3	3	3	2	3	1
1.05289	2	3	2	3	3	3	2
0.88629	4	4	4	4	4	4	4
1.22959	6	6	6	2	6	2	5
0.86309	6	2	.	2	3	4	1
0.88926	5	5	5	5	5	5	4
0.91128	2	2	2	2	2	2	2
0.88949	2	2	2	2	2	2	2
0.88257	5	5	5	5	5	5	5
0.97223	6	6	6	3	6	6	3
0.89806	4	1	1	1	1	1	1
0.88926	1	6	1	1	2	1	1
0.83612	4	2	4	1	1	1	1
0.88257	2	2	4	1	1	1	1
0.83612	5	4	4	4	4	4	4
0.83612	6	6	4	1	2	2	2
0.8693	3	2	3	3	3	3	3
0.84961	4	3	4	1	3	2	2
0.88921	3	4	4	2	4	2	1
0.87328	6	6	6	5	5	5	5
0.86281	6	6	6	1	3	2	1
0.89632	1	6	5	6	5	4	3
0.85557	4	4	4	1	1	1	1
0.89632	5	5	4	4	4	3	1
0.89339	2	2	1	1	1	1	1
0.86309	.	.	.	.	1	.	.
1.05289	2	5	5	1	1	4	2
0.91761	6	5	4	1	1	1	1
0.92616	2	3	6	1	4	3	3
0.94064	3	3	3	3	3	3	3
0.97223	2	4	5	3	4	3	3
0.86495	4	3	3	1	3	3	1
0.88572	6	1	6	3	1	6	1
0.88345	6	6	6	1	1	1	1
0.91575	2	2	2	2	2	1	1
0.8611	1	3	3	1	2	2	2
1.25842	3	.	3	4	5	3	4
0.81068	4	1	2	2	1	3	2
0.53523	4	3	3	3	4	3	4
0.892	1	2	2	2	2	1	4
0.33962	1	1	1	1	1	3	1
0.70394	2	4	2	1	1	2	1
0.66106	6	6	6	1	6	1	1
0.53523	1	2	3	1	2	2	1
0.82731	2	3	2	2	2	1	2
0.79851	5	5	5	2	2	1	2
0.75322	5	3	4	2	1	2	3
0.97689	3	3	2	2	4	2	2
0.90299	3	4	4	3	2	4	4
0.65637	6	5	4	3	2	1	2
0.53523	3	3	2	4	4	1	1
0.10116	3	3	2	2	2	1	2
0.84514	2	4	4	3	4	4	4
0.89948	2	2	2	2	2	2	.
0.85961	1	4	4	1	3	1	4
0.11559	5	5	6	6	6	6	6
0.942	2	4	3	2	3	1	3
3.05136	4	2	4	2	4	1	3
0.84993	1	2	2	1	2	1	2
0.77118	6	6	6	6	4	6	4
0.82731	6	2	1	1	2	1	1
0.5467	3	2	3	1	4	5	2
0.606	6	6	6	6	6	6	6
0.81756	3	2	2	1	1	1	1
1.13482	3	3	3	3	3	3	3
0.97689	3	4	4	2	2	1	2
0.67088	3	3	2	2	2	3	1
1.10322	1	4	3	2	2	2	2
0.64203	2	3	3	2	2	2	3
0.62272	4	4	2	2	4	3	2
0.23119	3	.	3	2	3	.	1
0.9452	3	1	2	1	1	2	1
0.53919	2	2	2	1	2	1	2
0.75087	6	6	6	6	6	6	6
0.88697	4	.	5	.	3	4	5
0.7621	3	3	2	2	1	2	1
0.69043	2	3	3	2	2	3	1
0.64013	3	3	3	3	3	3	3
0.6156	3	6	6	5	6	4	5
0.90846	4	3	2	2	3	3	3
0.61297	3	3	3	2	3	1	1
1.03996	1	2	4	2	2	2	3
0.80403	1	2	2	2	2	2	2
0.7727	3	2	4	1	1	1	1
0.69737	1	1	1	1	1	5	1
0.81756	4	4	5	3	4	3	4
0.69884	2	4	3	3	2	1	2
0.89948	1	5	5	1	5	1	1
0.83516	5	4	5	4	5	5	4
0.95613	4	3	1	1	2	1	1
0.67962	5	5	4	3	1	1	1
0.76922	2	4	3	2	3	2	2
0.82731	6	3	3	1	1	1	2
0.80213	2	4	2	2	2	1	1
0.30632	1	.	5	2	4	4	2
0.41169	2	3	2	2	1	3	1
0.72568	4	4	2	3	2	2	1
0.86134	2	3	3	2	3	3	3
1.50258	6	1	1	1	1	1	1
0.78926	5	1	1	3	5	1	1
0.72245	2	3	3	3	3	3	3
0.70394	1	3	1	2	3	1	3
0.10987	2	4	4	4	3	4	4
0.76047	3	2	2	1	2	1	1
0.55481	2	3	3	1	3	2	3
0.60963	3	5	2	2	2	1	1
0.76047	1	4	2	2	2	2	2
0.67705	2	2	2	2	2	1	2
0.34311	1	3	2	2	3	3	2
0.79851	1	5	5	5	4	5	5
0.67705	2	3	3	3	3	3	3
0.73598	3	3	2	2	2	2	1
0.49249	1	4	2	4	4	4	1
0.89771	2	3	3	3	3	2	1
0.10987	1	6	4	4	6	3	6
0.33962	2	3	3	3	3	3	3
0.67514	4	5	4	4	5	4	5
0.79525	1	2	2	2	1	2	3
0.77288	2	4	3	2	2	2	2
1.67437	4	3	3	1	3	1	3
0.49249	3	3	3	3	3	1	3
0.77734	2	4	3	3	2	3	3
0.762	1	6	3	1	1	1	1
0.9452	4	4	3	3	3	3	3
0.39401	1	3	2	2	3	2	2
0.86972	2	5	2	2	3	3	4
0.70343	4	4	4	4	4	4	4
0.83153	4	4	4	3	2	3	3
0.76047	1	2	3	2	2	2	2
0.79711	1	3	4	3	2	2	1
1.45497	3	3	2	2	2	1	1
0.94723	1	4	4	2	2	3	2
0.66226	6	6	1	1	6	1	1
0.71268	3	3	3	3	3	3	3
0.72112	4	4	4	4	3	3	3
0.19165	3	3	4	2	3	4	3
0.19737	4	3	3	2	2	2	1
0.9645	1	5	3	2	5	1	1
0.21725	4	4	4	3	2	1	1
0.21401	2	5	4	1	2	1	1
0.82442	5	5	5	5	6	5	5
1.07655	3	3	3	1	1	1	1
0.51025	2	2	2	2	2	2	2
0.86808	4	4	4	5	5	5	5
0.24204	3	3	4	1	1	1	1
0.20555	6	3	3	2	3	1	1
0.23433	3	3	3	2	3	2	1
1.93848	3	3	3	3	3	3	3
0.87812	4	4	2	2	4	4	1
0.99768	2	4	4	1	3	1	1
0.71004	3	4	3	3	4	4	4
0.95938	3	2	3	1	1	4	1
0.22396	6	6	6	1	1	6	1
0.91576	3	3	2	1	3	3	1
0.87311	4	4	4	1	4	3	5
1.47509	6	6	6	1	6	1	6
1.95348	5	5	4	4	5	6	6
0.70284	3	6	3	2	4	2	4
1.05236	2	6	3	2	3	2	2
0.49884	4	3	3	1	1	1	1
0.95138	4	4	4	4	4	3	4
0.19118	4	3	3	1	3	3	1
0.72898	1	3	2	2	3	2	2
0.54379	5	6	4	4	6	6	4
0.17602	2	3	3	2	3	3	1
0.09737	3	3	3	3	5	5	3
0.71995	2	4	4	2	2	2	2
1.0111	4	2	3	4	2	2	2
0.83115	1	2	2	.	2	2	1
0.94115	1	6	6	1	6	3	1
0.74011	4	4	4	.	4	4	4
0.92134	5	5	5	5	5	5	1
0.83115	1	5	5	5	5	5	1
1.28851	1	3	3	2	3	2	1
0.9645	2	5	2	1	2	2	2
0.21191	4	4	4	4	4	4	4
0.50211	1	6	1	2	1	1	1
0.27677	4	3	2	2	1	1	1
1.57899	3	3	3	3	3	3	3
0.15515	1	3	2	1	2	2	2
0.93907	1	1	1	1	1	1	1
1.25572	2	2	2	2	2	2	2
0.51025	3	3	3	2	2	1	1
0.30024	6	5	5	6	3	6	3
1.07655	2	4	4	4	4	1	1
0.74011	2	1	3	1	1	1	1
0.9689	5	3	3	1	3	3	2
0.22396	2	3	3	4	4	4	4
0.87311	2	4	4	2	4	2	4
0.09737	5	5	5	1	4	1	1
0.20555	6	6	6	1	6	1	1
0.77405	4	2	3	2	1	5	3
1.24231	4	5	1	1	4	2	1
0.29045	1	3	3	3	3	3	.
0.29045	4	4	4	1	4	1	3
0.92543	6	6	3	2	6	3	3
0.78972	6	6	6	1	6	6	1
0.87833	3	2	2	2	2	2	2
0.94452	6	6	6	2	1	2	2
0.80702	5	5	5	5	5	5	5
0.23585	4	3	4	1	3	1	1
0.25221	3	6	5	5	5	4	2
0.98035	2	2	2	2	2	2	2
0.73539	2	6	4	3	4	5	6
0.22853	2	3	2	2	2	3	2
1.28851	6	6	6	.	6	1	1
0.88857	2	2	3	3	4	5	5
0.86526	6	6	6	6	6	4	6
1.17549	1	6	6	3	6	1	1
0.88212	1	1	3	2	2	1	1
0.99346	6	2	5	2	2	5	5
0.66922	3	3	3	3	3	3	3
1.10425	4	4	4	4	4	4	4
0.96161	2	2	4	3	4	3	6
0.81495	1	6	1	1	3	1	1
0.97872	5	6	5	6	5	6	6
0.18305	1	6	6	1	4	1	1
0.84141	5	5	5	4	3	4	4
0.09129	4	5	2	2	3	3	1
0.82633	2	3	3	1	3	1	1
0.70284	5	5	5	5	5	5	5
0.75508	6	6	6	6	6	6	6
1.90605	5	6	6	2	5	4	1
1.03611	3	4	4	3	3	1	4
0.91076	3	3	4	3	4	3	4
0.86817	5	2	5	5	3	5	5
0.29045	3	3	3	3	3	3	1
0.80444	6	6	6	6	6	6	6
0.97872	4	4	4	4	4	4	4
0.24375	5	5	5	5	5	1	1
0.76913	1	4	4	1	1	1	1
0.09737	5	5	4	2	5	3	1
0.95196	4	3	2	2	2	2	2
0.99453	6	6	3	1	5	1	1
0.24375	5	4	3	3	4	1	2
0.67648	5	5	4	3	4	5	6
0.79211	4	6	6	4	5	6	1
0.41461	6	.	6	6	6	6	6
0.58377	5	4	4	3	4	4	3
0.99233	1	3	3	2	1	5	2
1.32491	3	4	3	1	2	1	2
0.85357	4	5	4	3	4	1	1
0.66782	4	4	2	2	1	2	1
1.33169	5	5	2	2	2	2	2
0.79096	2	4	4	3	4	3	3
1.16016	3	3	3	3	3	3	3
0.93254	6	6	6	6	6	6	6
0.94824	4	4	4	4	3	4	2
0.58876	3	3	2	1	2	2	1
1.40087	1	4	4	4	4	4	1
0.89017	2	4	3	2	2	2	1
0.41521	3	2	2	2	2	2	2
0.70604	3	3	3	3	3	3	3
0.77031	2	2	2	2	2	2	2
0.7789	1	4	4	2	1	4	1
1.13903	6	6	6	6	6	6	6
0.64186	3	4	4	1	3	5	1
0.85845	3	4	4	1	3	3	2
0.50863	3	5	2	1	2	1	1
0.45767	3	3	1	1	1	1	1
1.17989	4	6	5	2	6	3	2
0.88443	1	4	4	4	4	4	4
0.88013	2	3	2	2	3	2	2
1.08771	1	3	3	2	2	2	1
0.98469	3	3	2	2	3	2	1
0.89838	4	3	3	3	3	3	3
1.03946	2	2	2	2	2	2	2
0.43082	2	1	3	3	3	3	3
1.30362	6	5	1	1	1	1	1
0.58393	3	3	2	1	1	2	1
0.72705	3	6	6	3	3	3	3
0.68881	3	3	3	3	3	3	3
0.61517	1	3	3	3	3	3	2
0.58557	3	3	3	2	3	3	2
0.63431	2	2	3	3	3	3	2
0.26477	2	6	5	2	3	2	2
0.7432	3	3	3	3	3	3	3
0.61852	4	3	4	6	2	6	1
1.28371	5	5	6	4	5	5	5
0.94794	2	3	3	3	2	2	2
0.41521	2	5	4	2	2	1	2
0.7445	3	3	2	1	1	1	1
0.57885	3	2	3	5	4	3	4
0.54297	3	3	3	3	3	3	3
0.79881	1	4	4	2	3	3	1
0.89616	1	5	5	4	5	4	2
0.81169	1	1	1	1	1	1	1
1.06518	2	2	5	1	3	1	3
0.89838	6	6	6	6	6	6	6
0.29154	1	3	3	2	3	3	2
1.02472	4	4	2	2	1	2	1
0.762	2	3	2	2	3	2	1
0.7445	3	6	6	6	6	6	5
0.79881	4	3	4	2	1	1	1
0.96544	4	4	2	2	2	2	2
0.67103	6	6	4	4	1	1	1
1.24017	4	5	5	1	3	2	2
0.61688	2	2	2	2	2	2	2
0.67995	6	6	5	4	6	6	3
1.13882	1	3	2	2	1	2	1
0.94843	1	1	2	1	1	1	1
0.63356	4	4	3	3	2	3	3
0.44193	4	2	6	3	4	5	4
0.70248	2	2	2	2	2	2	2
0.74364	3	5	3	3	3	4	4
0.63356	2	3	3	3	3	3	3
0.41461	3	4	2	1	1	1	1
0.79857	3	6	6	2	3	2	1
0.70248	2	3	3	3	1	2	1
0.90869	2	2	2	2	2	2	2
1.14354	6	6	6	3	2	2	1
0.77558	6	6	6	3	3	3	3
0.89078	4	4	4	3	2	2	1
0.81511	2	3	3	3	3	3	3
0.88443	6	1	3	1	1	1	2
0.61815	2	1	5	1	1	2	1
0.58218	3	3	.	.	.	.	.
0.63356	2	4	3	1	4	1	1
1.15285	4	4	4	4	4	4	4
0.83733	4	4	4	3	4	3	4
0.71616	1	3	2	3	3	2	2
0.48286	1	3	3	1	1	4	1
0.83572	2	2	2	2	2	2	2
0.83572	4	4	4	4	4	4	4
0.64946	2	5	4	2	4	5	4
0.50027	6	4	5	3	2	3	3
0.68881	1	6	5	2	6	4	1
0.68881	2	1	1	1	1	1	1
1.16016	3	3	1	1	1	1	1
0.71616	1	2	2	2	2	2	1
1.05367	1	5	6	1	5	1	6
0.89308	1	1	1	1	1	1	1
0.93722	3	3	2	1	2	2	2
0.94112	3	3	3	3	3	5	4
0.70411	4	3	5	2	2	3	1
0.96021	4	3	3	3	2	2	2
0.95617	1	3	3	2	3	1	1
0.64467	6	4	1	1	2	1	1
0.6448	3	2	2	2	1	1	1
0.87794	1	2	2	1	2	1	1
0.618	5	5	5	1	1	1	5
0.74307	1	3	2	1	1	1	1
0.72373	1	4	3	3	.	3	2
0.75642	4	3	2	1	2	1	1
0.76467	3	3	3	2	3	3	2
0.69779	4	2	3	1	3	1	3
0.92761	5	5	4	3	3	3	2
0.53	4	3	3	2	2	2	2
0.97246	3	3	3	3	3	3	3
1.00015	2	2	3	2	2	2	3
0.53728	2	3	3	4	5	5	4
0.65945	3	1	2	1	1	2	1
0.55088	3	1	1	1	1	1	1
0.9843	4	4	5	3	3	5	4
0.81866	2	6	6	2	3	3	4
0.95513	2	3	3	2	3	1	1
0.77051	3	1	2	1	1	1	2
0.75049	2	3	4	2	1	3	1
0.74339	2	3	3	2	2	1	2
0.46367	2	6	3	3	6	2	5
0.33498	5	3	4	3	2	4	6
0.71344	1	5	3	2	4	2	2
0.59559	3	3	3	2	2	.	2
0.60818	4	4	6	1	1	1	.
0.54058	1	4	4	3	2	3	1
0.59843	2	3	3	2	3	1	2
0.87789	3	3	3	3	3	3	3
0.77157	1	3	3	2	3	1	1
0.86653	2	1	2	1	1	2	1
0.62144	2	5	6	1	3	1	1
0.44412	2	3	3	3	2	3	2
0.81282	2	2	1	1	1	1	1
0.83504	1	3	2	1	1	1	2
0.85679	4	2	3	2	2	3	4
0.59837	6	5	1	1	4	1	1
0.88541	3	2	3	3	2	2	3
0.9068	2	3	4	2	2	2	2
1.04531	1	2	3	2	2	2	3
0.64409	2	2	2	3	2	2	3
0.91234	4	4	2	2	2	1	1
0.96682	5	4	3	2	3	2	1
0.94548	5	5	5	2	4	4	3
0.79802	1	3	3	3	2	2	2
0.81282	1	4	4	1	3	1	1
0.70332	3	4	4	3	4	4	3
0.89891	3	3	3	2	3	1	1
1.42688	5	5	5	3	3	1	3
0.62058	1	2	3	2	3	2	2
0.59559	2	3	3	2	3	1	2
0.80516	2	3	4	1	2	1	2
0.5373	1	5	3	3	5	1	1
0.60923	3	4	4	3	4	3	4
0.76371	4	5	2	2	2	1	1
0.6832	4	3	2	4	2	5	1
1.29448	2	3	3	2	2	1	2
0.87252	3	4	4	3	3	3	1
0.33498	4	4	3	2	2	2	2
1.1335	4	2	3	1	1	1	2
0.5787	1	2	3	1	2	1	2
0.91234	3	4	2	1	4	1	1
0.63306	4	2	2	2	2	2	3
1.1215	2	3	4	3	3	2	1
0.77889	2	4	4	2	4	2	2
0.7664	1	1	3	2	2	3	2
1.29448	1	3	3	2	2	1	1
0.80282	1	2	1	1	2	2	2
0.7664	3	4	4	2	4	2	3
0.89799	2	2	2	3	2	1	1
0.6231	2	3	2	2	3	2	2
0.90882	3	4	4	2	2	4	2
0.81468	6	6	6	6	6	1	1
0.89264	4	1	4	1	2	1	1
1.0384	4	4	4	2	4	2	2
0.88756	2	3	2	3	2	3	3
1.08697	4	2	4	2	1	1	1
0.56324	4	5	5	2	4	1	1
1.01847	2	2	4	2	2	2	1
0.90441	2	1	2	2	2	3	3
0.98744	4	2	2	1	1	1	1
0.78316	5	5	5	4	4	4	5
0.82671	2	3	3	2	1	2	2
0.86325	2	2	2	3	3	3	4
0.88004	2	3	4	2	1	1	1
0.80082	4	3	3	2	1	2	2
0.76809	1	2	3	3	3	2	1
1.16448	1	1	1	1	1	1	1
0.81266	3	3	3	2	3	3	1
0.78645	3	3	3	2	3	2	2
0.74339	1	2	3	1	1	1	1
1.12576	6	5	3	1	1	1	1
0.82419	4	4	4	3	3	2	2
0.52118	5	5	4	2	3	3	2
1.1215	3	3	3	2	2	2	2
0.67968	1	5	5	1	5	4	1
0.5106	4	5	4	2	4	2	4
0.7182	3	3	3	.	.	2	1
0.71819	4	3	3	5	1	3	4
0.6538	3	4	4	4	3	3	5
0.6126	3	3	3	3	3	3	3
0.60616	3	3	4	3	3	3	4
0.52718	6	6	6	6	6	6	6
0.60947	6	6	6	5	5	6	5
0.66526	6	6	6	6	6	5	6
0.78161	1	3	4	4	6	6	1
0.72309	4	3	3	4	4	5	5
0.64714	4	4	4	4	4	4	4
0.75789	6	5	4	3	2	1	2
0.56931	2	2	2	2	2	2	2
0.93477	4	4	4	4	4	4	4
0.64099	5	4	4	3	3	4	4
0.53603	1	1	1	1	1	1	1
0.59097	2	6	5	2	3	3	2
0.71881	1	1	4	4	1	5	5
0.66245	6	6	6	6	1	6	1
1.84789	4	.	.	.	.	.	.
0.85181	.	.	.	.	1	.	.
0.62886	2	3	2	3	2	3	2
0.96648	5	6	6	1	1	1	1
0.54518	5	5	5	5	5	.	5
0.62672	3	4	1	4	4	3	3
0.59823	3	2	2	2	2	2	2
0.72309	6	.	.	.	.	.	.
0.62305	2	2	2	2	2	2	2
0.35128	4	.	.	.	.	5	.
0.58625	1	2	3	4	5	4	3
0.89959	2	.	1	.	2	.	3
0.58164	1	5	2	1	3	4	1
0.58625	3	.	6	.	.	.	.
0.74588	2	2	2	2	2	2	2
1.07545	5	6	4	5	4	3	3
0.77077	3	4	4	3	3	4	4
0.17507	1	3	1	1	1	1	1
0.69369	1	5	6	2	4	4	3
0.63677	5	6	4	5	5	5	6
0.51965	.	.	.	5	4	.	.
0.29611	2	2	2	2	2	2	2
0.51945	3	3	3	2	4	2	1
0.6052	5	5	5	5	5	5	5
0.72309	1	3	1	4	3	2	1
0.78526	6	2	6	1	1	1	1
1.47247	3	2	2	2	2	2	2
0.6538	5	5	5	5	5	5	5
0.75924	3	4	3	4	4	3	4
0.6111	5	5	5	5	5	5	5
0.77413	4	.	4	2	3	4	4
0.6538	6	.	.	.	.	.	.
0.75322	6	6	3	1	1	4	1
0.5897	2	3	1	2	2	1	2
0.67363	4	5	5	1	5	1	1
0.64888	6	6	6	6	6	6	6
0.75899	1	.	2	3	4	5	6
0.88777	6	6	6	6	6	6	6
0.7018	6	5	4	4	4	5	2
0.62886	2	2	2	2	2	2	2
0.63954	4	3	2	1	2	3	1
0.76793	6	5	4	3	2	1	4
0.59823	.	2	.	2	1	2	2
1.18271	3	3	3	3	3	3	3
0.63928	3	4	4	4	4	4	4
0.7713	4	3	3	3	4	3	4
0.77253	6	3	3	2	1	4	3
0.85442	1	1	1	.	2	3	3
0.698	2	3	2	4	2	3	2
0.62114	2	4	2	3	4	3	3
0.92779	2	2	2	2	2	2	2
0.78094	1	3	1	1	3	1	1
0.66316	3	3	3	3	3	3	3
0.50508	3	3	3	4	4	4	4
0.70367	4	.	3	3	3	2	3
0.74992	3	3	3	3	3	3	3
0.6805	6	6	6	6	6	6	6
0.698	2	2	2	2	2	2	2
0.60521	2	2	2	2	2	2	2
0.51022	2	4	.	5	3	4	3
0.65731	3	3	4	5	3	6	6
0.51945	3	2	3	2	.	3	2
0.62114	1	4	4	3	.	4	1
0.9335	3	4	3	4	3	3	3
0.56373	1	2	2	4	4	4	3
0.65784	6	2	4	6	2	3	.
0.58625	1	2	3	4	5	6	5
0.75326	1	1	1	5	1	5	5
0.62305	6	6	3	3	3	3	3
0.63928	1	2	3	4	5	6	6
0.48735	5	5	6	5	4	4	4
0.54615	2	2	1	1	3	5	5
0.48039	2	2	2	2	2	3	3
0.57859	5	5	5	5	1	1	2
0.69352	2	2	2	2	2	2	2
0.64146	6	4	6	1	1	1	1
0.5235	2	4	3	3	3	3	2
0.69352	4	4	3	3	2	2	1
0.60637	1	5	5	5	5	5	5
0.78371	3	3	3	2	3	3	3
0.62886	1	1	1	1	1	1	1
0.25576	2	1	6	2	3	4	4
0.03496	3	3	3	3	3	3	3
0.10819	2	5	4	2	4	1	3
0.11167	5	5	5	5	5	5	5
0.35572	4	6	5	2	2	3	1
0.1209	4	3	2	2	1	1	1
0.1248	2	3	3	2	3	2	3
0.13972	1	4	2	3	3	3	3
0.11121	1	3	2	2	3	2	2
0.03099	3	3	3	1	1	1	2
0.09085	6	5	6	6	5	6	6
0.03761	4	3	4	1	2	3	1
0.05741	6	6	6	6	6	6	6
0.43114	1	6	4	6	2	1	1
0.34975	6	2	3	1	1	2	1
0.09499	2	5	4	1	2	2	1
0.05019	1	2	4	2	1	2	1
0.06273	4	5	2	2	4	1	1
0.04307	2	2	2	3	2	3	2
0.03132	3	2	2	2	1	2	2
0.03169	4	3	2	2	2	3	2
0.03383	3	2	2	1	2	2	1
0.44134	2	3	2	2	3	1	3
0.04032	1	2	2	2	2	2	1
0.04619	4	4	4	2	3	1	1
0.34143	5	5	5	2	2	4	2
0.0463	2	3	2	1	1	1	1
0.29371	2	3	3	2	2	3	1
0.53537	1	3	3	1	1	1	1
0.05295	5	5	5	2	5	5	2
0.05177	3	4	4	5	4	5	6
0.04657	1	2	3	2	1	3	1
0.03615	1	2	4	1	3	1	2
0.49267	3	3	3	3	3	3	3
0.12488	5	3	1	1	1	1	2
0.11276	1	3	2	1	2	2	1
0.01789	5	4	5	4	5	5	6
0.03724	3	4	4	4	4	3	4
0.13817	3	2	2	1	1	2	1
0.12931	4	5	5	4	5	5	5
0.08628	2	5	2	2	2	2	2
0.01191	3	3	3	3	.	2	4
0.75387	5	3	4	3	2	3	2
0.3026	2	3	3	2	3	3	2
0.06425	6	6	5	1	4	4	3
0.05104	2	3	2	1	3	1	2
0.09254	3	3	4	3	3	4	1
0.1141	4	5	3	1	4	1	1
0.04107	1	6	2	2	2	1	1
0.14709	3	2	3	2	1	2	1
0.30972	3	2	1	1	2	1	1
0.50104	2	3	2	2	3	4	3
0.27596	2	4	3	2	3	2	1
0.49861	2	2	2	2	2	2	2
0.01197	4	6	4	5	5	5	6
0.11716	4	3	3	2	4	1	2
0.54682	1	3	2	2	2	2	2
0.09273	3	3	2	3	2	1	1
0.09191	3	4	3	3	1	1	1
0.04881	3	4	3	3	4	1	3
0.08415	5	4	4	4	4	4	4
0.55269	4	3	2	1	3	1	1
0.1188	1	2	2	1	1	2	1
0.28779	4	4	4	2	2	2	3
0.08851	3	3	4	1	2	1	2
0.09892	1	3	1	2	3	1	2
0.34021	3	2	2	1	1	1	1
0.05433	2	5	4	5	5	3	4
0.04491	4	4	2	2	3	3	4
0.44814	2	3	3	3	3	3	3
0.03496	4	3	2	2	1	3	2
0.07105	6	3	1	1	1	1	1
0.01291	1	6	6	3	1	2	1
0.04521	3	4	3	2	2	3	1
0.12331	4	6	3	3	2	3	1
0.03055	3	3	2	2	3	1	1
0.06231	4	4	4	2	2	2	2
0.11716	3	2	1	1	2	1	1
0.11514	2	3	3	2	3	2	1
0.13751	3	3	3	1	3	1	1
0.04319	4	4	4	2	3	1	2
0.46457	4	4	4	4	4	4	1
0.04438	5	4	4	4	4	4	5
0.27186	2	1	3	1	3	2	1
0.09908	1	4	4	1	4	1	3
0.03416	3	4	4	3	3	4	3
0.51545	1	2	3	2	2	2	1
0.16377	1	4	4	2	4	1	1
0.51206	2	1	2	2	2	1	1
0.10805	1	3	3	1	2	1	3
0.02754	1	4	2	3	3	1	1
0.43114	3	4	4	2	3	1	1
0.0874	3	3	3	1	1	1	1
0.02845	2	2	2	2	2	2	2
0.41852	1	4	3	3	2	3	3
0.05404	1	3	3	1	3	1	1
0.16179	4	4	4	4	4	4	4
0.11178	3	6	3	2	2	2	1
0.05174	2	4	5	2	5	3	2
0.06383	2	2	2	2	2	2	2
0.78476	3	2	3	3	2	2	4
0.70178	3	2	2	1	2	2	2
0.83701	4	4	2	2	4	2	2
0.75167	4	4	2	2	3	2	2
0.55558	1	5	5	3	5	3	2
1.65796	1	3	3	2	2	2	2
0.6845	2	1	2	3	4	5	6
0.71787	6	6	6	2	5	1	3
0.65701	5	5	5	3	5	1	3
0.71561	5	2	4	2	2	1	1
0.70255	4	2	3	2	2	2	1
0.54135	4	3	3	2	2	2	3
0.60431	5	3	5	2	5	5	4
1.13318	3	2	2	2	2	2	2
0.86956	5	2	2	1	2	3	1
1.54118	1	3	2	1	3	1	1
0.70178	4	6	4	2	6	2	3
0.60794	3	1	2	1	2	1	1
1.62835	1	5	4	2	4	2	3
0.61055	3	3	3	2	3	2	2
0.57278	2	3	1	2	5	2	2
0.6478	5	2	3	2	4	2	2
0.78447	3	3	4	3	3	4	3
0.65656	6	6	6	6	6	6	6
0.54137	2	2	3	2	3	3	3
0.83581	6	6	6	6	6	6	6
0.60153	6	6	6	6	6	6	6
0.66755	2	3	3	2	3	2	3
0.78476	3	3	3	3	3	3	3
1.12737	3	3	3	4	5	5	2
1.76296	2	4	4	1	4	1	3
0.71222	3	3	3	3	3	3	3
0.54201	1	6	6	4	6	2	5
0.71561	6	2	2	1	2	2	1
0.56496	6	6	3	4	6	5	6
0.68902	4	4	4	4	2	3	1
0.56142	4	3	4	3	3	2	3
0.62255	4	3	3	3	1	3	3
1.02044	1	4	3	1	3	1	5
0.5548	2	2	2	2	2	2	2
0.85332	3	2	2	2	2	2	2
0.61321	3	3	2	2	3	2	2
0.55823	3	5	5	3	5	5	5
0.71332	2	3	4	4	3	2	3
0.91964	2	.	3	4	4	4	4
0.96847	6	6	6	2	6	2	5
0.5721	2	3	3	3	3	4	2
0.57278	3	3	2	1	1	1	1
0.56142	5	3	5	2	3	2	3
0.81379	1	2	3	1	3	1	1
0.91964	5	5	3	3	3	3	2
0.57296	3	2	1	2	3	2	2
0.51062	4	4	3	3	4	3	3
1.76296	4	4	4	4	4	4	4
0.83581	4	4	4	1	1	1	1
0.71787	4	4	2	2	3	2	2
1.97721	2	2	2	2	2	2	2
0.70232	1	5	2	2	4	1	1
0.86463	3	3	3	2	3	2	3
0.57278	3	3	3	1	3	3	1
0.64847	1	4	4	4	4	1	1
1.74516	2	2	2	2	2	2	2
0.53917	5	5	5	1	5	1	1
0.65907	3	3	3	3	3	3	3
0.76541	3	3	3	2	2	1	2
1.57901	2	5	5	3	5	2	4
0.57278	3	3	1	1	3	3	3
1.09535	2	3	1	2	3	2	6
0.9527	3	3	3	3	3	3	3
0.72728	1	3	3	1	1	1	1
0.74691	3	3	3	1	3	2	1
0.72728	2	3	3	2	4	3	2
0.71561	4	4	3	4	4	3	3
0.62381	3	3	3	3	3	2	2
